target_id	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0114504	3	1	1	1	0	1
FBtr0072134	812.855	450	421.958	938.781	444	410.956
FBtr0343298	75.1454	2.56735e-5	0.0417061	0.219449	7.10281e-6	0.0439492
FBtr0085544	883	488.996	450	741	432	483
FBtr0074991	115.844	82.4079	80.4096	186.176	93.2344	94.8741
FBtr0344454	42.3699	4.16933	4.81556	27.3901	3.76764	2.03029
FBtr0081900	0	0	0	0	0	0
FBtr0087920	1	1	2	1	3	1
FBtr0333540	275.368	897.945	5972.01	0.155881	2018.56	1345.16
FBtr0333541	30376.2	1584.89	331.273	22701.4	1126.05	740.525
FBtr0079036	22283.4	30997.2	22710.7	21171.5	17842.4	17739.3
FBtr0334905	0	0	0	0	0	0
FBtr0345666	0	0	0	4	0	0
FBtr0071521	0	0	0	0	0	1.60925
FBtr0342788	0	0	0	0	0	0.390751
FBtr0344823	0.0553673	1.20122e-6	34	24.9294	14.3862	0
FBtr0344822	101.945	63	0	57.0706	28.6138	43
FBtr0079549	963	579	572	1425	750	808
FBtr0345935	358.198	0	0	770.228	0	0
FBtr0088788	1237.8	725	779	1154.77	722	802
FBtr0083478	601	222.223	237.245	517.949	199	215.366
FBtr0331348	0	54.9304	39.1362	36.0515	0	0
FBtr0070147	5	1	2	3	4	2
FBtr0299564	265	137.205	136	105	64	57
FBtr0331702	0	12.7952	0	0	0	0
FBtr0084215	441	103	171	348	119	102
FBtr0071155	273	148	163	288	135	157
FBtr0304706	0	0	0	0	0	0
FBtr0342919	47	0	23.4794	37	8.75175	13.166
FBtr0081110	0	15	2.52057	0	3.24825	6.83397
FBtr0074152	48.1379	51.4721	71.5565	64.3847	0.425215	35.2848
FBtr0074151	850.625	526.486	573.562	803.283	490.67	538.395
FBtr0340417	540.237	111.042	117.882	332.333	86.9045	85.3204
FBtr0100380	338.735	260.5	271.048	440.321	240.106	233.515
FBtr0070435	423.529	0	13.9037	359.358	51.7886	25.9708
FBtr0331161	338.735	260.5	271.048	440.321	240.106	233.515
FBtr0076636	1	0.5	1	1.5	1.5	1.5
FBtr0300194	0	0	0	0	0	0
FBtr0330165	1	0.5	1	1.5	1.5	1.5
FBtr0076637	0	0	0	0	0	0
FBtr0091938	0	0	0	1	1	0
FBtr0091937	0	0	0	0	0	0.224
FBtr0112525	20	7	3	18	6	4
FBtr0086946	933.287	244.729	434.863	1559.98	695.02	464.482
FBtr0340220	0.161257	0	0.0326655	6.98469e-4	0	4.9785e-7
FBtr0340219	1.13382	0.0120014	0.00540319	387.51	0.00236949	1.45654
FBtr0113090	2284.42	899.259	720.099	1972.51	733.977	733.061
FBtr0114535	0	0	0	0	0	0
FBtr0308781	0.973044	0	0	0.978857	0	0
FBtr0075038	0.0269564	0	0	0.0211428	0	0
FBtr0070717	0	0	0	0	0	0
FBtr0273404	1206	395	299	607	286	341
FBtr0072734	1	2	0	0	1	0
FBtr0073964	447	208	228	515	262	320
FBtr0100648	123.752	30.2314	60.4345	43.6884	44.7458	47.4197
FBtr0077799	10.0877	44.736	0	44.1401	20.6262	8.58027
FBtr0333226	0	8.91458	3.72711e-7	62.1716	1.52464	0
FBtr0071512	1.12766e-4	0	8.99221e-4	5.71914e-5	0	2.49722e-4
FBtr0310297	1.99989	0	0.999101	1.99994	0	1.99975
FBtr0077163	1	0	0	0	1	0
FBtr0075164	0	2	2	0	0	0
FBtr0300330	0	0	0	0	0	0
FBtr0345168	0	4	4	0	15.5011	5.48114
FBtr0330048	16	0	0	95	16.4989	16.5189
FBtr0344719	438.268	91.627	118.938	437.721	110.501	103.627
FBtr0084837	1566.73	793.373	833.062	1765.78	771.999	820.873
FBtr0344718	1566.73	793.373	833.062	1765.78	771.999	820.873
FBtr0084838	438.268	91.627	118.938	437.721	110.501	103.627
FBtr0089590	826.187	43.2835	48.3389	0.0767145	43.8783	33.9407
FBtr0089589	0	0	4.26172e-7	228.811	28.8061	26.1704
FBtr0089591	2428.02	831.604	734.441	2591.36	868.94	698.89
FBtr0089592	0	0	1.68227e-8	0	1.95699e-6	0
FBtr0089593	3367.79	2600.11	2892.22	3442.75	2326.38	2271
FBtr0079325	147	44	55	140	53	69
FBtr0331620	43.956	0	0	17.5824	17.8145	0
FBtr0080909	40.044	37	40	85.4176	15.1855	36
FBtr0084967	1653	709	753	1677	666	821
FBtr0088047	41.1981	0	17.6485	41.819	18.7961	39.2033
FBtr0088048	673.802	271	226.351	654.181	217.204	208.797
FBtr0087562	52	20	17	43	14	26
FBtr0087455	15	5	6	6	4	3
FBtr0084319	112	36	46	132	58	53
FBtr0087083	3	3	1	6	2	3
FBtr0300129	6	1	2	6	5	3
FBtr0087922	0	0	2	2	0	1
FBtr0290095	0	0	0	0	0	0
FBtr0339762	0	0	0	0	0	0
FBtr0304923	0	0	0	0	0	0
FBtr0071900	31	7.01015	6	16	1	6
FBtr0304921	0	0	0	0	0	0
FBtr0345719	461.643	0	0	121.943	0	0
FBtr0321293	2074.19	0	0	2247.75	16.6113	0
FBtr0080242	5013.17	4342	4342	10272.3	6026.39	5753
FBtr0091477	516.072	146.397	161.149	517.904	178.391	156.657
FBtr0091476	6.7379	21.5925	26.2931	7.03871	0	15.252
FBtr0091475	0	0	1.26124	2.86378	1.23803	4.83629
FBtr0330119	0	0	1.26124	2.86378	1.23803	4.83629
FBtr0306383	17.2847	11.4283	0	25.2343	0	0
FBtr0091478	419.906	342.582	279.036	459.095	265.133	339.418
FBtr0070692	0	0	0	0	0	0
FBtr0082275	720.997	429.408	317.427	530.075	233.451	344.933
FBtr0082277	328.003	75.5922	63.5734	332.925	78.5494	91.0665
FBtr0343664	0	0	0	0	0	0
FBtr0080579	0	0	0	0	0	0
FBtr0084353	1	1.06667	0	1	0	0
FBtr0333019	6.82635	7	4	1	1	1
FBtr0075751	8.17365	0	0	0	0	0
FBtr0302544	1213.94	1.88654e-7	0	7.93775	1.14579e-4	0
FBtr0332730	38.5794	12.8347	10.7377	21.2236	27.1559	10.8486
FBtr0076849	1364.87	354.247	280.859	1983.36	302.81	323.789
FBtr0076848	2125.81	1253.15	1276.6	2560.76	1306.18	1239.11
FBtr0302545	109.664	91.5195	101.584	146.209	46.9563	98.6061
FBtr0302543	31.1473	14.2436	46.2184	34.501	48.898	23.6443
FBtr0075556	14	5	5	7	8	7
FBtr0088476	0	0	0	1	0	1
FBtr0076288	3	0	3	3	2	1
FBtr0081062	324.393	133.436	148	354.363	103	128
FBtr0343823	24.6069	3.56427	0	31.6374	0	0
FBtr0302414	0	0	0	0	0	0
FBtr0080260	0	0	0	0	20.1881	9.76403
FBtr0335473	1554.46	615.762	590.794	1405.25	600.414	517.073
FBtr0080262	0	0	0	0.500193	1.11297e-4	2.99089
FBtr0335475	3072.59	407.549	288.183	887.484	161.978	60.3741
FBtr0335476	7820.61	4437.44	4879.07	8758.16	4336.64	3841.04
FBtr0305262	203.287	43.3519	32.996	37.7376	37.8718	9.85938
FBtr0080263	1638.05	319.934	59.8015	32.0768	9.18106	0
FBtr0080261	5.08987e-8	946.966	836.152	1763.79	949.259	777.895
FBtr0335474	0	0	0	0	10.473	0
FBtr0079540	46	49	33	53	15	40
FBtr0071491	197.66	105.369	92.6434	170.056	93.6086	91.0956
FBtr0081765	104.647	139.166	73.6662	47.0822	54.0175	33.1603
FBtr0339715	1300.21	1649.39	1815.46	2368.08	1846.48	1952.28
FBtr0339713	215.911	6.00533	0.649059	54.3248	3.74695	1.72671
FBtr0339714	2215.23	64.4368	14.2278	2068.52	108.755	82.8377
FBtr0333803	400.029	90.2401	32.3066	572.474	84.4119	59.3778
FBtr0070346	1381.66	818.235	859.253	1445.99	882.024	915.453
FBtr0329981	99.2978	10.4241	26.7298	157.507	27.7257	6.95965
FBtr0079018	345.702	272.576	245.27	297.493	192.274	238.04
FBtr0075585	0	0	0	0	0	0
FBtr0331736	2	0	0	0	0	0
FBtr0073785	0	0	0	0	0	0
FBtr0332298	0	0	0	0	0	0
FBtr0332297	0	0	0	0	0	0
FBtr0344999	3	3.28685	0	6.47691	1.63913	2
FBtr0076291	0	1.71315	1	1.52309	2.36087	0
FBtr0087157	586	212	216	535	230	274
FBtr0332672	3.99996	0	0	3	0	0
FBtr0303155	0	0	0	0	0	0
FBtr0300713	3.75119e-5	2	0	0	2	1
FBtr0301601	208.368	0	0	205.718	0	0
FBtr0333456	0	3.81775e-7	0	0	0	0
FBtr0333455	248.623	58.3121	4.36634e-8	40.2973	28.5156	1.05649e-6
FBtr0301600	1240.01	467.688	458	1412.98	483.484	488
FBtr0304864	19.6385	0	21	9.94712	29.9852	17.0094
FBtr0304859	0	0	0	0	0	0
FBtr0304856	0	0	0	0	0	0
FBtr0304858	0	1.69527	0	0	0	0
FBtr0304863	0	0	0	0	0	0
FBtr0332234	0	0	0	0.00270937	0	0
FBtr0332232	0	0	0	0	0	0
FBtr0304860	0	0	0	0	0	0
FBtr0304861	45.3615	35.3047	0	41.0028	0.0147742	10.9906
FBtr0304862	0	0	0	0	0	0
FBtr0332233	0	0	0	6.05006	0	0
FBtr0344845	182.692	10.9273	12.1549	171.944	32.6855	87.5645
FBtr0081190	107.287	5.91176	6.64282	92.8653	49.2535	31.5132
FBtr0344844	0.0210206	101.161	113.202	71.191	69.0609	43.9223
FBtr0075358	1016.45	122.795	107.73	1155.06	186.707	122.949
FBtr0331560	1042.55	798.205	828.27	1182.94	745.293	852.051
FBtr0303294	148.265	11.1123	7.1	49.2056	5.1501	14.8283
FBtr0073972	443.417	230.888	251.719	418.671	334.422	287.172
FBtr0308838	9.1304	0	0	0	0	0
FBtr0343521	0	0	0	180.741	6.4276	1.08624e-5
FBtr0086028	786.831	427.851	492.992	1145.29	472.18	460
FBtr0335289	337.806	41.1492	0.00939567	83.0606	22.8197	0
FBtr0300060	0	0	0	0	0	0
FBtr0332918	4	0	2	0	4	2
FBtr0087522	0	3	0	4	0	0
FBtr0334331	40.5498	17.9402	4.28656	68.9975	17.5773	5.59595
FBtr0309098	54.2187	1.08973e-5	6.38829	75.8573	26.8836	22.8929
FBtr0309099	92.2314	51.0598	70.3252	234.145	112.539	145.511
FBtr0089329	21665	13615	13534	19658	10281	11187
FBtr0303784	1	1	1	0	0	1
FBtr0074193	8	5	2	4	1	4
FBtr0445184	8.18868	2.33983	5.02169	21.2097	4.2634	7.73411
FBtr0081276	459	139.542	119.814	222	80.7304	88.1521
FBtr0086475	0	0	0	0	2	0
FBtr0331654	2277.4	315.359	499.855	2508.69	570.975	687.157
FBtr0305980	169.813	2.2184e-4	0.182858	0.00565555	1.97147e-5	6.48334e-6
FBtr0077674	1453.79	1619.64	1306.96	2613.31	1550.03	1265.84
FBtr0346521	11.0189	0	0	7.4353	0	0
FBtr0306142	137.936	96.0816	131.5	157.189	91	105
FBtr0346522	124.055	1.91843	0	111.094	0	0
FBtr0100322	0	0	0	0	0	0
FBtr0301484	1	0	0	0	1.46927	0
FBtr0331930	21	8	4	13	4.53073	5
FBtr0084260	0	0	0	0	0	0
FBtr0076276	933	529	570	1274	478	612
FBtr0305898	185.667	106	106	232.882	103.289	103
FBtr0076240	146.333	0	0	129.118	8.71135	0
FBtr0080336	3	2	2	7	2	3
FBtr0112654	0	0	0	0	0	0
FBtr0344385	0	0	0	0	0	0
FBtr0112656	4	2	2	12.0211	5	3
FBtr0087629	1	1	0	0	0	0
FBtr0333596	196.677	314.618	147.397	568.043	72.9504	0.00775958
FBtr0075386	692.29	115.811	232.658	366.554	0.0070643	4.10295e-8
FBtr0075387	151.033	0.571782	24.9447	293.403	424.043	401.992
FBtr0088973	0	0	0	0	0	0
FBtr0088972	25.7039	23.9571	35	23.3017	17.9817	14.8839
FBtr0100138	27.2961	4.04288	0	11.6983	4.01826	8.11606
FBtr0339793	0	17.1543	0	0	6.75228	6.53102
FBtr0078356	13.3533	5.24176	22.0462	45.6455	0	18.4497
FBtr0332713	262.631	64.1674	79.7395	144.474	32.5731	34.192
FBtr0332712	11.1022	0	0	7.51215	28.1143	1.56137e-5
FBtr0332715	0	0	0	22.1521	0	3.53042e-5
FBtr0332714	16.5754	0	0	0	0	20.268
FBtr0343440	0	0	0	0	0	0
FBtr0343441	1	1	1	0	0	0
FBtr0331502	0	0	0	0	0	0
FBtr0304004	0	0	0	0	0	0
FBtr0304003	0	0	0	0	0	0
FBtr0073581	7	3	6	6	6	1
FBtr0290300	0	0	0	0	0	0
FBtr0086569	76.4681	47.6816	70.8547	104.282	54.5	16.1649
FBtr0086566	0	0	0	0	0	0
FBtr0086567	0	0	0	0	0	0
FBtr0086568	75.0638	55.6369	19.2906	18.4359	0	55.6701
FBtr0344564	76.4681	47.6816	70.8547	104.282	54.5	16.1649
FBtr0082593	1473	705	704	1568	602	632
FBtr0335252	0.0427078	3	0	0.0353778	0	0
FBtr0335254	0	0	0	0	0	0
FBtr0335253	3.62272	0	0	4.08408	0	0
FBtr0300778	0.33457	0	2	0.00783328	4	4
FBtr0084968	226	126	144	246	109	127
FBtr0082538	0	0	0	2	1	0
FBtr0078215	168	70	54	150	39	72
FBtr0079615	97.6268	13.3907	17.5874	23.6101	7.64254	12.1376
FBtr0112836	0	0	0	0	0	0
FBtr0112835	24.2705	5.62601	0	20.5421	6.81638	0
FBtr0330693	15.1792	14.9882	0	10.7255	0	7.62498
FBtr0079616	1273.39	790.928	746.124	987.801	487.999	498.084
FBtr0330692	0	0	0	0	0	0
FBtr0079618	10.2463	0	0	20.4926	0	0
FBtr0079617	778.289	113.067	128.289	385.829	78.542	96.1532
FBtr0078763	13	4	6	8	3	1
FBtr0089688	264.991	92.2499	124.354	434.464	198.355	139.23
FBtr0089687	65.3245	0	3.60195	36.9658	37.6449	0
FBtr0309258	27.684	33.7501	24.0443	133.57	0	100.77
FBtr0075697	5	1	1	3	1	1
FBtr0070922	192.038	88.6931	94.5508	247.864	109.474	115.579
FBtr0075736	0	0	0	0	1	0
FBtr0075737	0	0	0	0	0	0
FBtr0083257	8.80551	0	0	9.68277	0	0
FBtr0083258	1405.19	722	765	2050.32	1032	837
FBtr0301083	74.6916	19.1525	7.15511	91.228	54.6294	27.3669
FBtr0301084	50.3084	82.2939	94.9375	137.772	121.371	120.081
FBtr0083234	0	0	0	2	5	0
FBtr0114564	596	359.312	343.575	706	368.908	363.491
FBtr0088126	736	331	356	793	262	331
FBtr0076266	1	2	0	0.136546	4	1
FBtr0339801	0	0	2	3.86345	0	0
FBtr0088348	470	197	225	615	226	239
FBtr0083360	0	0	0	0	0	0
FBtr0079952	1909.83	854.662	807.639	1553.62	698.616	979.269
FBtr0079951	1573.17	421.338	527.361	1744.38	329.384	378.731
FBtr0333875	2.00437	0	0	0	0	0
FBtr0073698	50	41	45	56	30	47
FBtr0333259	0	0	0	4	0	0
FBtr0077567	4.31482e-6	0	0	0	0	0
FBtr0445397	4.31482e-6	0	0	0	0	0
FBtr0333255	3.93916	0	0	0	0	0
FBtr0333252	0	0	0	0	0	0
FBtr0333256	0	0	0	0	0	0
FBtr0333254	0	1	0	0	1	0
FBtr0333258	2.06083	0	0	0	0	0
FBtr0333253	0	0	0	0	0	0
FBtr0112394	0	0	0	0	0	0
FBtr0344456	3	0	1	1	0	2
FBtr0344457	0	0	0	0	0	0
FBtr0310394	71	36	38	77	41	47
FBtr0342928	380.78	12.4447	8.69504	123.021	18.4774	25.0411
FBtr0081192	228.22	166.555	160.305	433.979	83.5226	122.959
FBtr0083461	0	0	0	0	0	0
FBtr0079809	916	406	421	900	314	376
FBtr0077476	0	1	1	1	1	0
FBtr0345748	0	0	0	0	0	0
FBtr0086061	159.267	0	9.06182	192.928	0	8.67707
FBtr0086060	2195.73	960	1006.94	3131.07	1291	1196.32
FBtr0300864	0	0	0	0	0	0
FBtr0300863	0	0	0	0	0	0
FBtr0300615	0.129232	0.052555	0.0479946	0.126676	0	0.0210014
FBtr0080808	6.87077	2.94745	1.95201	8.87332	0	0.978999
FBtr0332853	101.452	5.60765	3.98874	20.6722	1.86403	3.70614
FBtr0086749	651.444	297.494	365.031	621.921	259.17	295.341
FBtr0307174	64.748	16.369	5.50607	54.1528	20.4188	16.9507
FBtr0072249	1501.25	619.631	656.494	1928.85	677.581	589.049
FBtr0070892	1	0	0	0	0	0
FBtr0301014	89	18	35	71	21	26
FBtr0075684	0	0	0	0	0	0
FBtr0345746	0	0	0	0	0	0
FBtr0080066	1	1	1	3	2	1
FBtr0080344	0	0	0	3.2209	2.87312	0
FBtr0331645	0	0	0	0	0	0
FBtr0331998	8.22268	0	0	0	0	0
FBtr0300567	0.777318	0	2	0	0.126883	1
FBtr0331648	0	0	0	8.7791	0	0
FBtr0080345	0	0	0	0	0	0
FBtr0331647	0	0	0	0	0	0
FBtr0080347	0	0	0	0	0	0
FBtr0331646	0	0	0	0	0	0
FBtr0331644	0	0	0	0	0	0
FBtr0081243	83.0373	38.648	36.5652	85.4224	41	26.6319
FBtr0331324	35.9627	7.3520200000000004	8.43478	21.5776	0	7.36814
FBtr0305567	0	0	0	0	0	0
FBtr0310273	0	0	0	0	0	0
FBtr0305664	2	1	0	1	2	0
FBtr0305665	0	0	0	0	0	0
FBtr0305666	0	0	0	0	0	0
FBtr0305663	0	0	0	0	0	0
FBtr0343221	0.5	0	0	0	0	0.5
FBtr0347398	0	0	0	2	0	0
FBtr0343220	0.5	0	0	0	0	0.5
FBtr0113313	0	0	0	0	0	0
FBtr0072483	578	311	327	652	299	316
FBtr0075470	0	0	0	0	0	0
FBtr0112529	1	0	1	0	0	0
FBtr0345509	0	0	0	0	0	0
FBtr0302174	0	0	0	0	0	0
FBtr0302175	0	0	0	0	0	0
FBtr0070277	752.354	154.705	91.7442	505.953	116.751	116.193
FBtr0070529	210.862	220.209	247.368	219.204	198.583	181.314
FBtr0070527	11.4535	0	0	17.8788	0	0
FBtr0070528	443.202	100.77	100.594	478.158	109.913	98.0787
FBtr0290305	185.602	172.346	139.012	161.105	60.1555	93.0616
FBtr0331199	931.822	0	0	441.552	37.6919	18.8855
FBtr0347554	0	166.232	137.519	0	70.2343	82.1042
FBtr0290306	0	0	0	0	0	0
FBtr0331200	187.577	54.422	64.4696	94.3427	36.9184	48.9487
FBtr0074609	8.2352900000000009	9.85056	10	19.1765	7.7333	10.4552
FBtr0074610	16.7647	10.1494	0	26.8235	20.2667	13.5448
FBtr0075838	3	0	2	12	5	2
FBtr0074392	1	0	0	2	0	0
FBtr0071739	0	0	0	0	0	2
FBtr0076223	640	333.566	355.542	619	285	307.477
FBtr0082098	2290.97	1709.79	1696.21	2593.09	1332.58	1782.94
FBtr0346100	319.3	19.2419	15.7333	189.1	19.1309	28.9636
FBtr0083804	2105.7	1343.76	1364.27	2288.9	1135.87	1259.04
FBtr0083987	8	1	2	6	1	0
FBtr0332449	0	0	0	5.39287	0	0
FBtr0335201	9.48125	0	10.1062	33.2369	0	14.1384
FBtr0335202	9.8613	9.09897	0.991113	0.370279	11.0199	0
FBtr0335203	0	0	0	0	12.2631	0
FBtr0308801	0	0	0	0	0	0
FBtr0308800	1	0	0	0	0	0
FBtr0080376	0	0	0	0	0	0
FBtr0078087	1242.1	183.454	85.3718	1384.71	310.936	186.782
FBtr0331233	56.2737	0	15.9989	14.628	5.95931	6.75207
FBtr0331232	1529.54	755.303	599.586	1648.2	654.329	897.872
FBtr0304741	0	2.02621e-7	228.6	2.0936e-7	51.2386	1.00963e-7
FBtr0078088	2.39622	1.01831e-4	2.01889e-4	4.32834e-6	3.16986e-5	0.0389992
FBtr0079070	32.4716	122.079	119.136	90.7358	81.8826	74.0719
FBtr0079071	254.876	19.0035	29.8601	2.72447	10.7666	10.7876
FBtr0342936	14.0087	0	0	35.1356	8.32313	8.33917
FBtr0300020	465.556	197.917	243.004	641.591	271.028	246.801
FBtr0346579	34.0881	0	0	50.8127	0	0
FBtr0343046	540.206	74.1615	51.6903	196.439	24.6911	24.7372
FBtr0074623	1423.79	731.839	747.31	1487.56	602.309	627.263
FBtr0071358	466	170.878	166.825	347	149	175
FBtr0077605	0	0	0	1.91069e-7	5.22451	0
FBtr0305575	0	0	0	5.49393	0	0
FBtr0077606	0	0	0	0.00199744	0	0
FBtr0077607	7	3	4	4.50408	2.77549	5
FBtr0301229	1971.88	189.478	142.067	1388.89	206.536	224.032
FBtr0339674	401.12	1003.52	971.933	1125.11	904.464	877.968
FBtr0073362	5	2	1	10	4	3
FBtr0073038	2	2	3	1	3	4
FBtr0306140	137.936	96.0816	131.5	157.189	91	105
FBtr0346523	124.055	1.91843	0	111.094	0	0
FBtr0343115	1143.17	97.9384	128.771	1076.71	187.109	119.072
FBtr0081126	1041.83	904.062	1009.23	1552.29	820.891	1015.93
FBtr0342884	1.71551e-5	26.6495	0	76.3902	0	0
FBtr0071591	89.8987	32.1254	39.2422	134.224	35.8311	18.5859
FBtr0071589	992.42	729.243	736.581	675.177	656.619	730.828
FBtr0071590	432.308	67.9131	95.0491	557.1	60.474	68.5166
FBtr0340397	27.7204	0	0	9.24014	4.69575	0
FBtr0073809	377.28	221	229	488.76	175.304	291
FBtr0080925	2	1	1	1	0	0
FBtr0091852	2.61111	1.55556	1.22222	0.888889	1.38138	2.5
FBtr0083938	2	0	1	3	0	2
FBtr0087822	797.01	248.972	290.168	441.329	259.89	177.45
FBtr0087821	0	0	0	16.8676	0.110451	1.22138e-8
FBtr0339649	250.99	130.028	76.8315	216.804	3.74578e-5	79.5504
FBtr0310052	25.825	17.5909	18.2993	41.2276	0	59.2014
FBtr0346182	65.341	0	0	21.7803	5.56714	4.79864
FBtr0089702	48.834	30.4091	42.7007	71.992	32.4329	0
FBtr0334159	0	34.9199	123.396	61.0467	0	0
FBtr0077706	12.2008	0	0	186.318	173.127	1.63655e-5
FBtr0334158	279.635	97.0621	62.4831	396.407	57.1615	97.4106
FBtr0077708	49.4004	247.894	131.878	753.646	301.941	381.173
FBtr0334161	0	26.1243	8.07381e-6	0	0	10.5734
FBtr0077705	399.461	0	66.2296	76.6793	99.736	70.352
FBtr0077707	98.3032	0	0	217.903	38.4276	161.491
FBtr0334160	0	0	0.0135279	0	55.6075	0
FBtr0072354	0	0	0	0	0	0
FBtr0309194	0	0	0	0	0	0
FBtr0309195	11	4	0	8	2	2
FBtr0085737	0	0	0	0	0	0
FBtr0071265	29.9187	33.928	20.5088	25.4028	28.6099	23.3274
FBtr0333603	70.0813	11.072	8.49117	44.5972	15.3901	6.67259
FBtr0074076	82.5437	36.7877	28.301	100.708	14.9197	11.0572
FBtr0346184	28.2895	11.541	6.53509	22.6316	28.7525	17.3457
FBtr0077904	77.3754	56.8317	61	126.228	52.8612	64
FBtr0333543	67.6246	3.17549	0	73.7723	3.13882	0
FBtr0073402	0.726337	0	0	1	0.5	0
FBtr0076316	0	0	0	0	0	1
FBtr0340486	0	0	0	0	0	0
FBtr0076608	0	0	0	0	1	0
FBtr0336967	0	0	0	0	0	0
FBtr0336968	0	0	0	0	0	0
FBtr0330089	832.328	0	0	350.979	0	0
FBtr0075035	1446.72	920.665	929.406	1715	1008.11	883.98
FBtr0333220	96.955	5.31298	11.0337	31.3678	8.1913	5.35156
FBtr0075036	0	53.0222	55.5602	195.654	53.6994	44.6681
FBtr0084930	365.332	162.471	241.002	349.969	127.175	162.396
FBtr0331359	0	0	0	0	0	0
FBtr0084931	113.692	83.5291	0	90.0314	83.8253	44.6043
FBtr0084929	10.9761	0	6.99809	0	0	0
FBtr0086329	0	0	0	0	0	0
FBtr0301847	0.0988773	751.374	692.517	1414.96	1124.79	1092.39
FBtr0301849	676.529	0	3.22743e-4	0.00149662	0	0
FBtr0301848	987.767	121.619	121.628	1421.42	131.969	125.908
FBtr0343497	0	0.0402154	1.17402e-4	96.2786	350.93	379.444
FBtr0305056	2387.85	639.055	793.692	3732.06	1096.24	1094.31
FBtr0301850	743.308	235.445	165.637	117.557	51.8972	29.8348
FBtr0301851	1318.44	1038.47	1006.53	1247.73	409.171	267.108
FBtr0075213	0	0	0	0	0	0
FBtr0089553	864	371.759	356.109	927	305.42	352.565
FBtr0307024	0	0	0	0	0	0
FBtr0339342	0	0	0	0	0	0
FBtr0339343	0	0	0	0	0	0
FBtr0077169	1951	995	1004	2278	982	1143
FBtr0074026	0	1.49364	0.497317	0.498327	0.498435	0
FBtr0112984	0	0	0	0	0	0
FBtr0330402	0	1.49364	0.497317	0.498327	0.498435	0
FBtr0340410	0	0.0127194	0.00536644	0.0033453	0.00313009	0
FBtr0080254	0	0	0	0	0	0
FBtr0100081	0	0	0	0	0	0
FBtr0343410	0	0	0	0	0	0
FBtr0299544	0	0	0	0	0	0
FBtr0332252	19	7	7	12	12	9
FBtr0344096	0.0106068	0	0	0	0.00223871	0.00810854
FBtr0344102	2.78609	0	0	0	0.945729	1.84526
FBtr0344097	0.101651	0	0	0	0.0260163	0.0733165
FBtr0344101	1.66078e-7	0	0	0	1.36382e-8	1.68758e-7
FBtr0344098	0.101651	0	0	0	0.0260163	0.0733165
FBtr0344099	0	0	0	0	0	0
FBtr0344100	0	0	0	0	0	0
FBtr0079201	0	0	0	3	1	0
FBtr0076468	2681	1168.16	1101.6	3631	1421.62	1225
FBtr0086609	1	1	0	4	1	4
FBtr0308057	0	0	0	0	0	0
FBtr0076148	0	0	0	0	0	0
FBtr0071710	11	1	5	6	4	2
FBtr0302419	1	0	0	0	0	0
FBtr0079417	899.942	346.876	337.498	725.925	323.496	348.072
FBtr0079416	92.0576	54.1239	75.5018	91.0753	40.504	14.9284
FBtr0083533	0	0	0	0	0	0
FBtr0346730	0	0	0	0	0	0
FBtr0345816	278.412	11.7614	0	807.559	0	0
FBtr0074841	5.50703e-5	52.5287	28.8868	0	171.791	70.0024
FBtr0074842	465.588	217.71	276.113	714.441	371.209	547.998
FBtr0345392	12.555	0	8.84138	8.15172	0	5
FBtr0087359	0	0	3.15862	3.84828	0	0
FBtr0340003	15.445	9	0	0	6	0
FBtr0083851	2	1	0	0	0	1
FBtr0075905	2	1	2	2	0	2
FBtr0083648	0	1.93858e-7	0.0500582	0	0	0
FBtr0083642	0	0	0	0	0	0
FBtr0083646	642.719	95.1063	118.017	808.507	172.738	179.884
FBtr0083645	0	0	0	0	0	0
FBtr0083649	0	0	0	0	0	25.3475
FBtr0330040	0	0	0	0	0	0
FBtr0083640	0	0	0	0	0	0
FBtr0083641	979.949	498.035	483.897	1545.03	887.648	654.587
FBtr0083644	415.17	31.4983	32.3074	516.549	53.4246	46.0536
FBtr0083652	0	60.7225	0.0140013	8.41349	0	0
FBtr0083651	512.734	157.734	152.28	1084.9	408.656	276.074
FBtr0301284	0	0	0	0	0	0
FBtr0083650	1047.17	308.595	316.494	1815.34	634.622	470.24
FBtr0083647	140.61	124.605	137.995	328.219	238.217	212.919
FBtr0083643	0	0	0	0	0	0
FBtr0310148	33.7848	6.0774599999999996e-06	0.0126058	52.4618	1.27662e-4	1.43029
FBtr0310147	73.9564	0.0295021	0.0674571	14.1809	0.0205732	29.9507
FBtr0339285	1.41306e-4	25.6794	32.55	0	27.8222	0
FBtr0300369	16.7081	19.8494	0	16.708	10.1943	0
FBtr0077068	0	0	0	0	0	0
FBtr0346804	1	0	0	0	0	0
FBtr0075979	0	0	0	0	0	0
FBtr0100170	1	1	1	3.00176	0	1.00138
FBtr0339921	0	0	0	0	0	0
FBtr0076476	149.361	48	38.1646	114	50	44.2393
FBtr0074175	596.888	265.41	254.629	946.523	299.877	366.245
FBtr0074174	1.40879e-5	0	0	0	0	0
FBtr0300787	302.112	36.5896	22.3706	142.477	24.1232	11.7551
FBtr0300859	0	0	0	0	0	0
FBtr0310322	0	0	0	0	0	0
FBtr0071094	15231.9	16406.6	17994.4	19809.3	14129.8	20315.5
FBtr0071095	10742.8	16.6133	26.5336	11194.6	32.1075	7.20684
